latitude,longitude
33.98258752,-118.16087934
33.97149001,-118.33632855
34.06444675,-118.19643344
34.2307238,-118.20510832
33.91811854,-118.38071626
34.11257029,-118.04386844
34.16570179,-118.34158113
34.02706081,-118.3977636
33.95367129,-118.13613579
34.18299711,-118.18671366
34.04157222,-118.04392843
34.20927362,-118.12398591
34.16368344,-118.19869896
34.16642576,-118.24991246
34.00871305,-118.30882682
34.13869473,-118.38507253
34.02724742,-118.15971595
34.04722404,-118.19800664
34.0483327,-118.25369453
34.20393326,-118.16196175
33.9875723,-118.35834353
34.18053238,-118.25905747
34.18836522,-118.24873204
34.04189406,-118.44445924
34.14762796,-118.09873982
34.12975242,-118.28829835
34.00737243,-118.08777154
34.07264546,-118.37360961
34.00512577,-118.15127019
34.23114183,-118.20544209
34.20996106,-118.29570155
33.94800049,-118.15471551
34.15711201,-118.08024361
34.17792917,-118.35795989
34.08258998,-118.46105437
34.1910836,-118.26181089
34.05222378,-118.20796664
34.10613562,-118.15719504
34.17947568,-118.15250448
34.10652179,-118.07340065
34.11789208,-118.1359078
34.05252753,-118.4592411
34.14781886,-118.23522901
33.94144227,-118.37517258
34.03032761,-118.33062731
34.0755386,-118.33647727
33.93000939,-118.08980169
34.14827438,-118.32091044
34.20684731,-118.32185702
34.0834332,-118.46759541
34.17434033,-118.23081961
34.15834912,-118.18796482
34.16013392,-118.16928192
34.1381717,-118.12671651
34.05227949,-118.24296504
33.97275636,-118.16934624
34.17377471,-118.33609355
34.10164804,-118.08915847
34.18062246,-118.2461797
33.87951348,-118.25419803
33.88152316,-118.21672373
33.97067174,-118.05024685
33.95029906,-118.42236869
34.22828407,-118.18476173
34.12471999,-118.26389372
34.17344158,-118.15027003
34.12981478,-118.35990583
34.1662091,-118.12605779
33.96689381,-118.3164852
34.06472653,-118.15652952
34.06658365,-118.17413737
34.03213315,-118.21847402
34.08581475,-118.12193471
34.09527325,-118.03352703
34.07112552,-118.45110089
33.89953044,-118.27369838
34.02975597,-118.18723564
34.1494664,-118.13975601
33.996441,-118.36698937
34.15885246,-118.31051723
33.90735429,-118.3781373
33.9209488,-118.34144356
34.03258243,-118.44059535
34.21315854,-118.12590987
34.2043027,-118.22727199
34.04203519,-118.34187085
34.12101586,-118.2091507
34.13046993,-118.05671066
33.98032839,-118.36089231
34.21516703,-118.19892543
34.10384068,-118.38223809
33.96831225,-118.43564324
34.01412872,-118.45380676
34.2151738,-118.26164098
34.05600379,-118.27742259
34.08918196,-118.39354661
34.17033392,-118.10815944
34.12327515,-118.23286455
34.17233069,-118.28558058
34.13176243,-118.37771967
33.96968444,-118.22994857
33.92780914,-118.12224466
34.18630229,-118.31887192
33.98707405,-118.34340693
34.04517728,-118.39976609
34.08528043,-118.32426178
34.04918165,-118.47186961
34.10275873,-118.29655054
34.15303452,-118.11777045
34.21647108,-118.14696669
34.15206371,-118.09269066
34.14971276,-118.18177973
34.0841457,-118.13678486
34.14902427,-118.28077016
34.01492658,-118.46483476
33.87441679,-118.3096394
33.90905589,-118.11795198
34.06672959,-118.11981325
34.03799641,-118.15870914
34.13797925,-118.11678601
34.078085,-118.22468263
33.92731675,-118.24672905
34.05873916,-118.03947461
34.05748347,-118.46467585
34.05284068,-118.43393014
34.03416691,-118.37464148
34.11807848,-118.31753243
33.97152332,-118.13821997
34.03444894,-118.18184017
34.04132398,-118.27247597
34.13261289,-118.2373203
34.01653644,-118.4595422
34.09972629,-118.16166398
34.10050198,-118.10952162
34.1995016,-118.34706303
33.96755652,-118.23444862
34.15918384,-118.17377142
33.91679736,-118.33006
33.96528356,-118.12969603
33.9486025,-118.36217154
33.955866,-118.23664075
34.09889389,-118.09580859
34.10142192,-118.31226482
33.98022053,-118.21692347
34.14347305,-118.26233193
34.15683908,-118.17007304
34.07291312,-118.05031061
33.97033408,-118.05064401
34.06714045,-118.38208454
34.22868602,-118.31323285
34.01390482,-118.41685847
34.17671669,-118.10439989
34.12863238,-118.22370169
34.06658255,-118.36043645
33.97092395,-118.29117848
34.21593234,-118.20826279
33.98144507,-118.16464056
33.97342596,-118.19840392
33.97167834,-118.26129035
34.21731897,-118.34948886
33.95128644,-118.09021352
34.02860887,-118.26844282
34.13769611,-118.4263807
34.21973476,-118.30471723
34.03674624,-118.12387807
34.06059985,-118.12355458
34.00042929,-118.42724142
33.97774087,-118.18860809
33.95542924,-118.40411822
34.16881618,-118.34483773
34.18564681,-118.32831751
34.06743298,-118.21216674
33.92100245,-118.08834471
41.85410274,-87.67904091
41.76104533,-88.26240968
41.87684121,-87.6691386
41.94594847,-88.08245147
41.63308044,-87.98672052
42.10970586,-88.20013176
41.76718678,-88.29818644
41.64132421,-88.06256944
41.79482981,-87.65785325
41.65324118,-87.77731576
41.59728305,-88.12714278
41.59378031,-88.32027968
41.62571694,-88.35213517
41.98875056,-88.22395591
41.77407608,-88.47497143
41.53209837,-88.23277267
41.87955316,-88.06596902
41.92302006,-88.40657231
41.66062709,-87.78495295
42.12474101,-87.8256359
42.0458519,-87.8842381
41.88397947,-88.48742289
42.08147952,-87.75395179
41.60492162,-88.16290409
41.71155827,-88.48676944
42.08322632,-88.39059978
42.11858268,-88.18609191
41.77698879,-88.42562856
42.14413011,-88.21760063
42.02494299,-87.92566751
41.98591857,-87.88874632
41.79437872,-88.31784584
41.98764519,-88.52685427
41.62376948,-88.16435136
41.77066099,-88.2796745
41.69585098,-87.91862466
41.71305774,-88.40002884
42.19904381,-88.12344075
41.89157572,-87.75690179
42.08759305,-88.27194986
41.63808374,-87.86307076
41.7364465,-87.92803652
41.96775138,-87.81691407
41.8542886,-88.34348709
41.89051579,-88.17701104
41.93674238,-88.22994416
41.66422344,-87.86935071
41.81487444,-88.3523994
42.02686619,-87.80507866
41.74567524,-88.41566052
41.76222123,-88.38613321
41.81856906,-88.43409232
41.79277829,-88.08584402
41.72088608,-88.43655019
42.04811702,-88.18539582
42.10793768,-88.0806779
41.76464086,-88.00740467
41.88113341,-88.01179869
41.53208644,-88.20795293
41.64390868,-88.15241997
42.09744219,-88.05824713
41.9773186,-88.24828239
41.933774,-88.31664917
41.97582044,-87.80439305
42.01149041,-88.34978436
42.05966396,-87.81559763
41.59870195,-87.84762579
41.93546323,-88.2120835
42.19562737,-88.02978414
41.63194065,-88.01524491
41.79442133,-88.45529182
42.01006268,-87.85169647
41.59275545,-88.24980245
41.88284525,-88.43077425
42.12966499,-87.96895687
42.10540439,-88.32207705
41.79285642,-87.88616427
41.71988798,-88.06738849
41.74317103,-88.16422303
42.09509207,-87.93223683
42.05743494,-87.9651425
41.95038472,-88.2940534
42.04239499,-87.90474785
42.06879138,-88.23523244
41.7474903,-87.9703566
41.71926809,-87.97994993
41.68963388,-87.72502688
42.09876891,-88.42604701
42.1400193,-88.22803659
41.83322476,-87.76583545
41.70858208,-87.90916128
41.69314169,-88.25184414
41.73202528,-88.46769743
42.10440207,-88.16396734
41.58129592,-88.2299419
42.18198836,-87.99172441
41.71612054,-87.91330122
41.94894827,-87.79697876
41.67636323,-88.30975082
41.91652088,-88.30564393
41.78082958,-88.26594518
42.0713505,-87.97356394
41.58319004,-88.11078049
41.7402593,-88.45349048
42.03449005,-88.29839676
42.07483768,-88.00426339
42.00031573,-87.8889675
41.67154304,-88.49479014
42.02612104,-87.94952938
41.56354262,-87.97638458
41.63862008,-88.20547282
42.14263051,-88.12615202
41.79258775,-88.40425749
42.06638019,-88.1503767
41.66508996,-88.3995874
42.08156317,-88.0255503
41.77887193,-88.36579639
42.15446818,-88.34385558
42.13356795,-88.12238023
41.69245346,-87.97346797
41.761513,-88.49148007
41.56325946,-87.93895291
41.62466536,-87.79292465
41.80742654,-88.29569961
41.7967722,-88.49012507
41.70113739,-87.90043715
41.8949483,-87.69233902
41.6371479,-87.91895667
42.12936683,-88.11585139
41.89820361,-88.20925559
42.15149237,-88.11834416
41.76788381,-88.26407746
41.97138872,-88.23834228
41.86625951,-87.97470555
42.07085946,-88.46047662
41.70212374,-88.39941817
41.91906749,-87.99487304
41.9778322,-88.0768437
41.75530911,-88.31865955
41.98372952,-87.71623228
41.95299718,-88.52761972
41.73111118,-87.93019496
42.03147086,-87.88343619
42.16468481,-88.08499913
41.84970393,-87.75645562
42.02379089,-87.84904641
42.01793085,-88.0894391
42.02145605,-87.93167735
41.75477859,-88.01601973
41.56486904,-88.26094158
41.68369372,-88.11732857
41.78266155,-87.81066699
41.76919346,-88.40498578
42.17830707,-88.22059391
41.91252252,-87.99742524
41.95744305,-88.53367454
42.16261883,-88.28427496
41.70159749,-88.22693402
41.59066752,-88.20634472
41.71318993,-87.80372855
41.81953729,-87.68394432
41.63805106,-87.83570051
42.01804696,-87.72162085
41.72822444,-88.48116389
42.14949416,-88.24249841
41.65222279,-88.37673617
42.05765765,-88.05131251
41.95172911,-88.48932237
42.0816565,-88.33887204
41.66582286,-87.98047288
42.02709276,-88.19302923
41.76609636,-88.53814703
41.87823124,-88.21280498
41.80276322,-87.83882096
41.71935744,-88.29322301
41.66309007,-87.99437999
41.92470324,-88.5192323
42.05571418,-88.06169579
41.68419521,-88.50635439
41.89250268,-87.89560203
42.0243658,-88.30733094
41.72834149,-87.81964299
41.7920672,-88.34036499
42.18841198,-88.09711631
42.07858721,-87.80148825
42.10767863,-88.00499148
41.65534187,-87.79307365
42.0918816,-87.99032067
41.90093454,-87.85478957
41.79932154,-88.09648113
41.76341783,-88.33235905
42.1208116,-87.97671989
41.93543728,-87.88835469
42.11028764,-87.86739854
41.89301744,-87.72880831
42.02439284,-87.81188762
41.67325901,-88.35056037
41.7776303,-87.71225714
41.89173627,-87.9748304
42.09258422,-88.36833123
41.60756554,-88.01134949
41.54924287,-88.12454732
41.66920374,-88.22428884
41.68079842,-88.27583962
41.83287769,-87.97354053
41.93143367,-88.31268661
41.57273831,-87.91402727
41.7716399,-88.16548173
41.75755028,-87.8667093
42.16125448,-87.96468547
42.04048935,-88.1906035
41.85002695,-88.1473287
41.89685498,-88.11349519
41.82952103,-88.10841176
41.56181412,-88.20832722
42.11697527,-88.27447321
42.20903395,-88.14777052
42.03071433,-87.94067441
42.08982406,-87.89278855
41.75564784,-88.36993568
41.58457646,-88.22333238
41.96384385,-88.08885938
41.83158606,-88.15905556
41.56610208,-87.95132393
42.20008553,-88.08917468
41.66649919,-88.42576917
42.11787549,-88.12943887
41.82209803,-88.06010306
42.01093162,-88.50530395
42.13389709,-88.32806307
42.17478408,-88.27383861
41.84429027,-87.81143802
41.68742217,-87.9857843
42.07905209,-87.78669197
42.04165471,-88.4378753
41.98454025,-88.2064995
41.84341078,-88.46030089
41.65390097,-87.86623556
42.10806728,-87.8837712
41.82037762,-88.55420432
41.87464088,-88.35351268
41.81723099,-88.12886652
41.7496124,-87.96010284
41.9960807,-87.83492802
41.83892116,-87.8460214
41.95215052,-88.02674775
42.11270874,-88.31595374
41.8541301,-87.90879584
42.00546586,-88.39306426
41.632501,-87.98530645
42.16313694,-88.01792857
42.02877222,-88.4021189
41.98315154,-88.37938372
41.97762402,-87.75961476
41.70345191,-88.34755512
41.74966278,-87.78075742
42.1915971,-88.18315322
41.76909748,-88.00309609
41.9247141,-87.68747831
41.8978647,-87.94839248
41.61737484,-87.99278891
42.1056427,-87.80173189
41.77584964,-87.66113057
41.55702756,-88.23787051
42.15736536,-88.32664718
41.90802074,-88.26227185
42.10220567,-88.1902654
41.79194652,-88.35439718
41.68873016,-87.80954551
41.70636872,-88.50957744
41.84094329,-87.66686235
41.78153563,-87.67654838
41.96868007,-88.24354498
42.03597944,-87.98711612
41.70500386,-88.310388
41.73805386,-87.9976708
41.92389927,-88.0833627
41.88893155,-88.09986903
41.98147881,-88.00569063
41.91672104,-88.35197748
41.81567095,-88.0870523
41.84362436,-88.17719851
42.08319979,-88.40505418
42.11012213,-88.4281802
41.62789623,-87.91510396
41.68526454,-87.74423361
42.03309268,-88.45606366
41.91429539,-88.46446532
42.07667162,-88.08513221
41.79695338,-88.48601251
41.79246725,-87.71132475
42.09795582,-88.42685282
42.14990788,-88.09577609
41.62644395,-88.07238157
41.73014863,-88.13132369
41.94661182,-88.56103445
41.72320046,-88.37875363
41.5765535,-88.3474919
42.18313677,-88.1819769
41.79299273,-87.70641362
41.55450411,-88.2328968
41.99800048,-88.17419959
41.88189741,-88.44846964
41.92658748,-87.91091587
42.0091159,-88.3333679
41.87393135,-88.21250927
41.69488872,-87.82050381
41.59199932,-88.18802404
41.82125816,-88.50740675
41.94338508,-88.54266518
42.03521492,-88.49671186
42.11767635,-87.95921291
41.78627263,-88.21164483
41.58623969,-88.22962835
41.98305616,-88.42678971
42.0122246,-88.00602758
42.03374956,-88.17579526
41.66862235,-87.83667087
42.02529334,-88.19631029
42.05266274,-88.14289813
41.8470255,-88.25731668
42.0624354,-87.852183
41.9880351,-87.8858096
42.01108515,-88.14129159
41.68370793,-88.30177673
41.55288514,-88.13234343
41.72761754,-88.14660461
41.9492366,-88.24150455
41.98048616,-87.72762559
42.03579609,-88.32723048
41.91009516,-87.93441229
41.96686962,-87.80126214
41.76085102,-87.81927297
41.9181651,-87.96389406
41.74767599,-87.77423813
42.09842758,-87.79228622
41.92838758,-87.90770521
41.67980044,-88.25856053
41.82231868,-88.3107626
41.88158758,-88.48971621
42.14003813,-88.26835468
42.0109771,-88.41773432
41.79291726,-87.67346252
42.08481629,-88.37673707
41.72014817,-88.51090628
42.0410075,-87.94029276
42.13221596,-88.27575313
41.88771783,-88.39228054
42.01057349,-88.41651803
41.70710646,-88.42520817
41.59310484,-88.29410802
41.59409837,-88.2234609
41.76009481,-87.89861617
41.97517187,-87.90506587
42.07141588,-88.30835463
41.74945244,-88.44120897
41.85913829,-88.2270131
42.1524395,-88.11060481
41.92544682,-88.17827946
41.97960053,-88.53340196
41.68580709,-88.09062508
41.91617765,-88.31498696
42.09929932,-88.36679039
42.05174149,-88.28252675
42.09624159,-88.31592535
41.888818,-87.80372622
41.68781812,-88.17480434
41.59489912,-88.18867773
42.13519329,-88.06132339
41.97518266,-88.30186868
42.0239998,-88.35767563
41.72428446,-87.78342562
41.69523543,-87.84815894
41.7536683,-87.91944671
41.78496115,-87.78954243
41.90355982,-88.2993965
41.94555931,-88.01030762
41.91078179,-87.77400597
42.11613441,-88.33136833
41.98653194,-88.00074546
41.55212582,-88.07278103
41.8077916,-87.69388145
41.52991424,-88.15897432
42.14254706,-88.33960396
41.81466447,-88.57141211
41.61718766,-88.42628217
41.98082953,-88.07825039
41.54846258,-88.2785742
41.74896068,-88.30092445
41.86983275,-88.50741278
41.64018911,-87.8372236
42.20383776,-88.06083008
41.71241203,-87.95059445
42.0364092,-88.08434901
42.1114139,-87.85498811
42.08873993,-88.39014249
41.67067918,-88.10520512
41.9418664,-87.69701784
41.80390098,-87.93215896
41.81957304,-87.79062902
41.99183204,-88.47516001
42.18412267,-88.05110109
42.17671379,-88.22738289
41.70345828,-87.87871101
41.85515712,-87.71806704
41.59960341,-87.87129853
41.834878,-87.72823622
41.99815299,-88.03308893
41.62621627,-88.36852189
41.63707923,-88.3461721
42.12129404,-88.17096579
41.68247726,-87.95898056
41.67458234,-88.49518078
41.52259272,-88.07693981
41.89648242,-88.54511113
41.81759832,-88.34720117
41.72129073,-88.28559318
41.59908245,-88.15375435
41.9446648,-88.28127454
41.5859423,-88.11388203
42.16811349,-88.25895177
42.13117312,-88.06057316
41.95214633,-88.46055206
41.82119572,-87.83227494
41.61849857,-88.00261984
41.83722617,-87.9367679
41.69538088,-87.76037854
42.13345601,-87.867984
41.74721119,-87.87425788
41.88804165,-88.09412051
42.02181081,-88.379165
41.71631332,-88.27229989
42.07352348,-88.30545857
41.84047073,-88.12197376
42.00606246,-87.8094129
41.85530077,-87.70556212
41.86268298,-88.22132989
41.69842702,-88.1773354
41.88693885,-88.27069967
42.03549215,-88.41275168
41.96674497,-88.20646259
42.15006674,-88.15617155
41.89623976,-88.16670953
42.09359478,-88.17286175
41.64182096,-88.4140473
41.78920116,-87.82924238
41.91201755,-88.56965376
42.03580513,-88.26207912
41.68427647,-87.94201839
42.13165871,-87.89290981
42.18860838,-88.15246265
41.7753599,-88.53613929
41.82423328,-88.4619908
41.86069604,-88.5313211
41.8978336,-88.34429988
41.95108863,-88.15946779
42.0124262,-88.19744103
41.85186444,-88.11759088
41.70473741,-88.34741415
41.64133488,-88.1803254
42.0587152,-88.17967438
42.21011642,-88.14344583
42.14344757,-88.0111829
41.93455398,-87.86536345
41.89193896,-88.47373481
41.82134529,-87.67302686
42.09608554,-87.86217485
41.70319582,-87.93988998
41.92043481,-88.30230185
41.8068183,-88.28162798
42.07178655,-87.84853651
41.98598282,-87.94493748
41.59996704,-88.27975302
41.62075281,-88.39644302
41.64395518,-88.29612536
41.68888601,-87.86414288
42.09820577,-88.3851961
41.95217926,-88.10999317
41.91491499,-88.31569991
41.83815342,-88.46616601
41.81861142,-88.42349821
41.91970402,-88.02882798
41.76231987,-87.94723692
42.05968269,-87.76557611
42.10490723,-88.3597987
41.73917994,-88.24781212
41.93922927,-88.2303025
41.66361407,-88.24909451
41.77328197,-88.1802573
42.09225352,-88.24613866
41.86485837,-87.84453393
41.7298975,-87.8663548
42.02225032,-88.26692875
41.79400619,-88.08370922
41.92911768,-87.68457553
41.77339195,-88.10078758
41.89980227,-88.1794457
41.63776272,-87.94383367
41.79682602,-87.87547583
41.84729428,-87.79999563
41.65262503,-87.97942921
41.82990263,-88.00283694
41.61618218,-87.93811247
41.84672483,-87.89634961
42.07215341,-88.28918057
41.62519752,-87.84457376
41.94525411,-88.19613488
41.92824107,-87.77676347
41.69969529,-88.40087465
41.93742797,-87.77336913
41.92453773,-88.50726148
41.8467735,-88.09080098
41.810045,-87.73582766
42.10798634,-88.05362443
42.03953628,-87.84218987
41.80057687,-87.98152073
41.99912319,-88.14475118
42.08268445,-87.77173858
41.68181036,-88.14325257
41.73727343,-87.93625047
41.78806529,-88.07994669
41.87754131,-87.89917412
41.85737764,-88.36094078
41.96041587,-88.12012889
42.15330934,-88.26120348
41.64314392,-88.2197072
41.60174636,-88.09938513
41.86133828,-88.07591006
41.88034732,-88.40479253
41.69483594,-88.25278515
41.73433928,-88.44116627
41.79253789,-87.70524779
42.0236842,-87.87789128
42.00833477,-87.99496274
41.93840595,-88.11114318
42.06386006,-88.01192449
41.82499868,-87.76423487
42.00334941,-87.76995108
41.59060703,-88.18066291
41.63026033,-88.07375344
41.80113977,-88.48466058
42.04703181,-88.49557127
41.88017377,-87.96987836
42.00762044,-88.29323254
41.98047419,-87.73969625
41.8497858,-88.39633843
41.57739893,-88.26631381
41.67515166,-88.2403538
42.04598175,-88.07879245
41.74720712,-88.17662177
42.03121485,-88.24567704
42.07162496,-88.2938102
42.11941791,-88.2194669
41.68292968,-88.17596177
41.90303497,-88.36076268
41.93112982,-88.15003441
42.10939138,-87.99027808
41.89957347,-88.3996741
42.06515875,-87.97948764
41.80374188,-87.83177401
42.1574511,-88.30549783
41.72592645,-87.86398081
42.11805977,-87.83433907
42.14424419,-88.16984406
41.62538917,-87.80735336
41.71056642,-87.81397546
41.82147119,-88.27284604
41.85170654,-88.07517314
41.69233391,-87.99973145
41.80416848,-88.1383792
42.04448605,-88.0589766
42.00976881,-88.35319196
41.87746605,-88.01218936
41.67984436,-88.38618127
41.98353177,-87.70485576
41.6078862,-88.29338136
42.03316939,-87.95443122
42.16196991,-88.32445307
42.06551075,-88.47401424
42.0908726,-88.44363447
42.15553467,-88.24801351
41.83186658,-88.46644412
41.95278774,-88.39635991
41.56561111,-88.23694925
41.81405031,-87.9632312
41.74465036,-88.31827053
41.95675438,-88.23194248
41.82263784,-87.73442586
41.90897466,-88.44153904
42.02378879,-88.08280517
41.97533717,-88.2684587
41.96974909,-87.68376426
41.94649856,-88.01948896
41.55436272,-88.14853115
41.9537703,-88.46646385
41.57209632,-88.31665173
41.92110995,-88.30701018
41.74809085,-87.94196972
41.87708674,-88.47953517
42.10940753,-88.40248698
41.60150863,-88.39013676
41.90148978,-87.88527386
42.047411,-88.27109898
42.00102579,-88.5380094
41.97631862,-88.42078767
41.87689051,-87.75403106
42.16339948,-88.10291417
41.80966053,-88.3724555
41.53683273,-87.98610373
41.89204737,-88.44117536
41.97332974,-88.32633091
41.85807062,-87.75097884
41.84330944,-88.34555783
41.90575534,-88.24180624
41.90055783,-88.11989794
42.16397281,-88.11859998
42.03928806,-88.13133147
42.1229385,-88.10733068
41.92945412,-88.18554551
41.68239155,-87.95198127
41.67891323,-87.98233194
41.67936135,-88.3659169
41.86845834,-87.76068112
42.04032411,-87.83526057
41.93998074,-88.26932672
41.82080383,-88.06236752
42.08555405,-88.1076071
41.82374354,-88.18365225
41.80890759,-88.18021442
42.0308318,-88.34266435
42.06189919,-88.39344679
42.07929085,-88.40557296
42.13246568,-88.17275946
41.92186575,-87.6969241
41.61109975,-88.06766245
41.92747675,-88.5183048
41.73820597,-87.93039106
41.86210444,-88.55834249
41.69770398,-88.24778527
41.91985418,-87.75818903
41.71955983,-87.97220035
42.03085393,-88.09146479
41.94627249,-88.34592959
41.99518427,-88.53905309
42.11525629,-88.23194696
42.19398209,-88.0538745
41.98618598,-87.78697885
41.7078751,-88.3152679
41.96748139,-88.26006801
41.85040282,-87.97667284
41.82372957,-88.02930433
41.64409831,-88.01556172
41.94859396,-88.04303453
41.91404475,-88.54222855
42.13101921,-87.8095244
41.99596248,-88.36526705
41.68328775,-88.20803608
42.1675569,-88.20218491
41.79878214,-88.38644514
41.84572651,-88.11650692
41.98669207,-88.41653174
41.87384192,-88.24646822
41.97101685,-88.3305621
41.96406396,-88.14983464
41.52145336,-88.15241629
42.05604752,-87.89594967
41.88002409,-88.33707405
41.61589508,-88.19140858
42.01064121,-87.72719941
42.14050719,-88.21345434
41.54977812,-88.03783044
41.66732716,-88.36415551
41.74813482,-88.02298441
41.89390887,-87.80740996
41.90442962,-88.27200788
41.88970853,-88.00486771
41.62866871,-88.42464283
41.65945874,-88.37410874
42.18840762,-88.10979339
42.00804454,-88.33514614
41.54136435,-88.06978153
41.88678259,-88.31888133
41.80635255,-88.22097242
41.88207639,-87.69040904
42.03421677,-88.49646433
41.93553843,-87.78772913
41.98559832,-88.08418539
41.67453934,-87.72536848
42.04981646,-88.07372862
42.04996193,-88.34772866
41.89543167,-87.68941009
41.95891465,-87.88417114
41.85201293,-88.23546539
41.89635422,-88.33328448
42.08931998,-88.39553112
41.77972308,-87.75470077
41.84362205,-88.08913783
42.10563844,-88.34386181
41.84893594,-87.96314656
41.91992631,-87.84191667
41.72104059,-88.38308263
41.85822019,-88.32579166
41.86772746,-88.4975259
41.72657931,-87.9609023
41.99305785,-88.43462877
41.91436587,-87.84562303
41.74144385,-88.40358056
42.15334649,-88.16726791
41.67453141,-88.29971637
41.58397224,-87.85314479
42.1682728,-88.29823187
41.96264752,-88.10302422
41.94569479,-87.83281472
41.7307615,-88.51775676
41.94283639,-87.72971313
41.57912067,-88.33961993
41.58394971,-88.21918812
41.9774608,-88.03150768
41.8955101,-88.320573
41.67043106,-87.78365463
41.70260722,-87.80205486
41.66410718,-87.75237794
41.9533021,-87.98064051
41.95814972,-87.82200148
42.02308796,-88.38896404
42.03989822,-88.03205104
42.13417331,-88.11337745
41.70003229,-88.37574039
41.84916734,-88.03269287
41.788921,-88.09216222
41.58615142,-88.37538699
41.61026415,-87.82330255
42.16847708,-88.30417801
41.80285077,-88.46824896
41.97000967,-88.33391498
41.81436663,-87.68953725
41.55293291,-88.02699491
41.58195882,-88.17804351
41.86299481,-88.0417081
41.9518398,-87.94978015
41.85604132,-88.41716269
42.07521284,-87.8744351
41.89385773,-88.23928605
41.74535464,-88.50353257
41.93940667,-88.42643502
41.79437292,-87.87854331
42.0585088,-88.13444279
41.80942474,-88.40748356
42.01711836,-88.07431446
41.98786298,-87.95813224
41.62244027,-88.00998516
41.97008269,-87.8597901
41.77257785,-88.15707468
42.15534947,-87.95104539
41.92684266,-88.2014207
41.6309152,-87.87206913
41.86582325,-88.09365175
41.92343571,-87.93949162
42.14359001,-88.11820346
41.73298972,-88.02826139
41.81092538,-87.84901234
41.66504213,-88.24287524
41.6393052,-88.41392955
41.84060236,-87.87150497
42.05937366,-88.45533209
41.66475504,-87.7905457
41.59984028,-88.15458638
42.05514022,-88.38538219
42.05819026,-88.27060397
41.93927345,-87.70193472
42.03567059,-87.91502887
41.99770323,-87.86650124
42.15868717,-88.22475927
41.8538492,-88.10578745
41.80744476,-88.14367024
41.93994765,-88.55276441
42.15217286,-88.19756486
41.95381206,-88.49388391
41.89498781,-88.46905478
41.93107168,-88.30621995
41.59683552,-88.38784616
42.14320837,-87.97439002
41.80496082,-88.22953182
42.01974964,-88.10825949
42.06589345,-88.43595911
41.93031541,-87.74788981
41.74125278,-88.40239053
42.1893011,-88.12253429
41.9120206,-88.19613882
41.66395605,-88.12664354
41.91566588,-87.90069793
41.98020361,-88.34486731
41.71342784,-88.29777953
41.76730281,-88.03924697
41.82949731,-88.54927671
41.93713709,-88.51150647
41.84971786,-88.37891239
41.81400531,-88.16703323
42.07060861,-87.94198759
41.93460843,-87.8212156
42.11982724,-87.84350837
41.93248535,-87.90025931
42.08929356,-88.21774906
42.11684355,-88.40144235
42.06580342,-88.28120914
41.87569725,-87.83893771
41.61081809,-88.09455484
41.70776613,-88.29174065
41.81593952,-88.02648457
42.01652178,-87.94731571
41.70167056,-88.00326
42.14334359,-88.01657722
42.04268218,-88.33399346
41.86212509,-88.56978845
41.98494738,-88.00180891
41.53026827,-88.11927096
42.02684829,-87.70860352
41.94608416,-88.40068433
41.91612708,-87.80819268
41.96720131,-87.97288325
41.73634754,-88.43470834
41.85689266,-88.06733448
41.80634479,-87.68802968
42.02135575,-87.81507122
42.16305369,-87.87910098
41.91145899,-88.35965535
41.87061784,-88.46598316
42.0180922,-88.01956178
42.15841638,-88.23671804
41.62862124,-88.21554358
41.98581898,-87.79289386
41.78249374,-88.07774301
41.68380962,-87.85301993
42.01376843,-87.94102211
42.04831099,-87.7468713
42.0315536,-87.8422589
41.65483951,-88.08868698
41.58794757,-88.32564198
42.00779374,-88.42285854
41.81832595,-88.25185045
41.88212217,-87.78558481
41.7218523,-88.22815967
41.93495151,-88.01320003
42.02946102,-88.13490672
41.85186627,-87.6928934
41.84708089,-87.89999269
41.80090969,-88.26705709
41.83623394,-88.28965315
41.94775643,-88.46217105
42.08489178,-88.30975757
41.85122591,-88.03527743
41.86678845,-87.89821855
41.84268702,-87.97394651
42.11933441,-88.27651087
41.77021735,-88.14608853
41.9073729,-88.54729093
41.70744219,-88.46217306
41.64880573,-88.41251387
41.72192061,-88.22391989
41.8272529,-88.28062768
42.02311613,-88.47649005
41.95873505,-87.83653936
41.90366449,-88.44033404
41.76061819,-88.07745471
41.63327167,-88.21178533
42.08625823,-88.03840838
42.14021958,-88.11411909
41.65678386,-88.37298822
42.01252586,-87.82194769
42.10551082,-88.19102626
42.07607211,-87.96746999
41.56204318,-87.9236893
42.01694638,-88.50300804
41.74677301,-87.74277972
41.82111068,-88.25621249
41.95721138,-88.45497453
41.9010301,-87.74783589
42.03383533,-87.87951809
41.76517561,-87.73919552
41.89116739,-87.65460698
41.6182576,-87.85647794
41.72525126,-87.82117558
41.54199196,-88.05575297
41.70974871,-87.71148305
42.12195123,-88.23019461
41.87328713,-87.70310873
41.91619625,-88.32339552
41.78458082,-88.49625225
41.92095466,-87.939545
41.7333417,-88.22070977
41.9452232,-88.0376286
41.85756195,-88.40910407
42.03030673,-87.74005918
42.13113106,-88.22252872
42.1633534,-88.34058776
42.11797872,-88.31490634
41.73870553,-87.93276301
42.02019368,-88.34248005
41.83393244,-87.90464203
42.13876656,-87.86045906
42.15652149,-88.1793043
42.17913936,-87.94171486
42.13291049,-88.11063737
41.61704681,-88.22828763
